Id,colorIndex,parentID,BirthDate,DeathDate,alive,OwnerID,Locked
2473,6,2428,"2019-08-16 19:01:23","2019-08-16 19:02:08",0,-1,0
2474,8,-1,"2019-08-16 19:01:38","2019-08-16 19:04:46",0,-1,0
2475,6,-1,"2019-08-16 19:02:15","2019-08-16 19:03:16",0,-1,0
2476,5,2464,"2019-08-16 19:02:30","2019-08-16 19:05:24",0,-1,0
2477,6,2472,"2019-08-16 19:03:22","2019-08-16 19:07:46",0,-1,0
2478,7,2434,"2019-08-16 19:03:38","2019-08-16 19:05:39",0,-1,0
2479,9,2458,"2019-08-16 19:04:15","2019-08-16 19:06:32",0,-1,0
2480,8,-1,"2019-08-16 19:04:53","2019-08-16 19:05:54",0,-1,0
2481,5,-1,"2019-08-16 19:05:31","2019-08-16 19:06:46",0,-1,0
2482,7,-1,"2019-08-16 19:05:46","2019-08-16 19:19:23",0,-1,0
2483,8,2471,"2019-08-16 19:06:01","2019-08-16 19:12:46",0,-1,0
2484,9,2472,"2019-08-16 19:06:38","2019-08-16 19:07:31",0,-1,0
2485,5,-1,"2019-08-16 19:06:53","2019-08-16 19:10:54",0,-1,0
2486,9,2472,"2019-08-16 19:07:38","2019-08-16 19:09:47",0,-1,0
2487,6,-1,"2019-08-16 19:07:53","2019-08-16 19:13:31",0,-1,0
2488,2,2472,"2019-08-16 19:09:01","2019-08-16 19:14:16",0,-1,0
2489,9,2485,"2019-08-16 19:09:53","2019-08-16 19:11:47",0,-1,0
2490,5,2472,"2019-08-16 19:11:01","2019-08-16 19:12:01",0,-1,0
2491,9,-1,"2019-08-16 19:11:53","2019-08-16 19:17:53",0,-1,0
2492,5,2488,"2019-08-16 19:12:08","2019-08-16 19:13:16",0,-1,0
2493,8,-1,"2019-08-16 19:12:53","2019-08-16 19:15:39",0,-1,0
2494,0,-1,"2019-08-16 19:13:08","2019-08-16 19:15:09",0,-1,0
2495,5,-1,"2019-08-16 19:13:23","2019-08-16 19:19:52",0,-1,0
2496,6,2472,"2019-08-16 19:13:38","2019-08-16 20:05:12",0,-1,0
2497,2,2472,"2019-08-16 19:14:23","2019-08-16 19:15:23",0,-1,0
2498,3,2428,"2019-08-16 19:14:38","2019-08-16 19:17:08",0,-1,0
2499,0,-1,"2019-08-16 19:15:15","2019-08-16 19:16:53",0,-1,0
2500,2,2495,"2019-08-16 19:15:30","2019-08-16 19:16:31",0,-1,0
2501,8,2472,"2019-08-16 19:15:45","2019-08-16 19:19:38",0,-1,0
2502,2,2472,"2019-08-16 19:16:38","2019-08-16 20:13:34",0,-1,0
2503,0,2472,"2019-08-16 19:17:00","2019-08-16 19:18:30",0,-1,0
2504,3,2495,"2019-08-16 19:17:15","2019-08-16 19:18:45",0,-1,0
2505,9,-1,"2019-08-16 19:18:00","2019-08-16 20:03:50",0,-1,0
2506,0,2472,"2019-08-16 19:18:37","2019-08-16 19:21:07",0,-1,0
2507,3,2502,"2019-08-16 19:18:52","2019-08-16 20:08:42",0,-1,0
2508,7,-1,"2019-08-16 19:19:30","2019-08-16 20:04:42",0,-1,0
2509,8,2496,"2019-08-16 19:19:44","2019-08-16 20:03:20",0,-1,0
2510,5,-1,"2019-08-16 19:19:59","2019-08-16 20:03:35",0,-1,0
2511,0,-1,"2019-08-16 19:21:14","2019-08-16 20:04:28",0,-1,0
2512,8,-1,"2019-08-16 20:03:27","2019-08-16 20:06:57",0,-1,0
2513,5,-1,"2019-08-16 20:03:42","2019-08-16 20:08:27",0,-1,0
2514,9,-1,"2019-08-16 20:03:57","2019-08-16 20:07:13",0,-1,0
2515,0,-1,"2019-08-16 20:04:34","2019-08-16 20:08:57",0,-1,0
2516,7,-1,"2019-08-16 20:04:49","2019-08-16 20:10:19",0,-1,0
2517,6,2472,"2019-08-16 20:05:19","2019-08-16 20:10:04",0,-1,0
2518,8,2502,"2019-08-16 20:07:04","2019-08-16 20:07:50",0,-1,0
2519,9,2517,"2019-08-16 20:07:19","2019-08-16 20:14:12",0,-1,0
2520,8,-1,"2019-08-16 20:07:57","2019-08-16 20:13:49",0,-1,0
2521,5,-1,"2019-08-16 20:08:34","2019-08-16 20:09:50",0,-1,0
2522,3,2519,"2019-08-16 20:08:49","2019-08-16 20:19:49",0,-1,0
2523,0,-1,"2019-08-16 20:09:04","2019-08-16 20:21:04",0,-1,0
2524,5,-1,"2019-08-16 20:09:56","2019-08-16 20:26:19",0,-1,0
2525,6,-1,"2019-08-16 20:10:11","2019-08-16 20:12:04",0,-1,0
2526,7,-1,"2019-08-16 20:10:26","2019-08-16 20:14:42",0,-1,0
2527,6,-1,"2019-08-16 20:12:11","2019-08-16 20:16:57",0,-1,0
2528,2,2472,"2019-08-16 20:13:41","2019-08-16 20:16:42",0,-1,0
2529,8,-1,"2019-08-16 20:13:56","2019-08-17 01:25:53",0,-1,0
2530,9,2472,"2019-08-16 20:14:19","2019-08-16 20:18:27",0,-1,0
2531,7,-1,"2019-08-16 20:14:49","2019-08-16 20:15:34",0,-1,0
2532,7,-1,"2019-08-16 20:15:41","2019-08-16 20:24:50",0,-1,0
2533,2,-1,"2019-08-16 20:16:49","2019-08-16 20:17:42",0,-1,0
2534,6,-1,"2019-08-16 20:17:04","2019-08-16 20:17:57",0,-1,0
2535,2,2523,"2019-08-16 20:17:49","2019-08-16 20:25:50",0,-1,0
2536,6,-1,"2019-08-16 20:18:04","2019-08-16 20:19:34",0,-1,0
2537,9,2524,"2019-08-16 20:18:33","2019-08-16 20:23:28",0,-1,0
2538,6,2523,"2019-08-16 20:19:41","2019-08-16 20:20:34",0,-1,0
2539,3,2472,"2019-08-16 20:19:56","2019-08-16 20:21:19",0,-1,0
2540,6,-1,"2019-08-16 20:20:41","2019-08-16 20:25:35",0,-1,0
2541,0,2524,"2019-08-16 20:21:11","2019-08-16 20:22:20",0,-1,0
2542,3,-1,"2019-08-16 20:21:26","2019-08-16 20:24:20",0,-1,0
2543,0,2529,"2019-08-16 20:22:27","2019-08-16 20:24:35",0,-1,0
2544,9,-1,"2019-08-16 20:23:35","2019-08-16 20:26:05",0,-1,0
2545,3,2524,"2019-08-16 20:24:27","2019-08-16 20:27:11",0,-1,0
2546,0,-1,"2019-08-16 20:24:42","2019-08-16 20:26:57",0,-1,0
2547,7,2529,"2019-08-16 20:24:57","2019-08-17 01:17:22",0,-1,0
2548,6,2546,"2019-08-16 20:25:42","2019-08-16 20:28:11",0,-1,0
2549,2,2529,"2019-08-16 20:25:56","2019-08-16 20:29:04",0,-1,0
2550,9,2546,"2019-08-16 20:26:11","2019-08-16 20:29:42",0,-1,0
2551,5,2529,"2019-08-16 20:26:26","2019-08-21 20:26:33",0,-1,0
2552,0,-1,"2019-08-16 20:27:03","2019-08-17 01:11:59",0,-1,0
2553,3,2549,"2019-08-16 20:27:18","2019-08-16 20:27:56",0,-1,0
2554,3,2549,"2019-08-16 20:28:03","2019-08-16 20:28:49",0,-1,0
2555,6,-1,"2019-08-16 20:28:18","2019-08-17 01:10:59",0,-1,0
2556,3,-1,"2019-08-16 20:28:56","2019-08-16 20:29:57",0,-1,0
2557,2,-1,"2019-08-16 20:29:11","2019-08-17 01:13:21",0,-1,0
2558,9,2555,"2019-08-16 20:29:48","2019-08-17 01:12:29",0,-1,0
2559,3,2552,"2019-08-16 20:30:04","2019-08-17 01:11:14",0,-1,0
2560,6,2552,"2019-08-17 01:11:06","2019-08-17 01:14:14",0,-1,0
2561,3,2551,"2019-08-17 01:11:21","2019-08-17 01:12:14",0,-1,0
2562,0,-1,"2019-08-17 01:12:06","2019-08-17 01:13:06",0,-1,0
2563,3,-1,"2019-08-17 01:12:21","2019-08-17 01:13:59",0,-1,0
2564,9,2560,"2019-08-17 01:12:36","2019-08-17 01:15:36",0,-1,0
2565,0,2551,"2019-08-17 01:13:13","2019-08-17 01:15:21",0,-1,0
2566,2,-1,"2019-08-17 01:13:28","2019-08-17 01:25:23",0,-1,0
2567,3,2547,"2019-08-17 01:14:06","2019-08-17 01:15:07",0,-1,0
2568,6,-1,"2019-08-17 01:14:21","2019-08-17 01:19:14",0,-1,0
2569,3,-1,"2019-08-17 01:15:14","2019-08-17 01:17:37",0,-1,0
2570,0,2547,"2019-08-17 01:15:28","2019-08-17 01:16:14",0,-1,0
2571,9,2566,"2019-08-17 01:15:43","2019-08-17 01:16:30",0,-1,0
2572,0,2568,"2019-08-17 01:16:21","2019-08-17 01:21:30",0,-1,0
2573,9,2566,"2019-08-17 01:16:36","2019-08-17 01:17:52",0,-1,0
2574,7,2551,"2019-08-17 01:17:28","2019-08-17 01:20:30",0,-1,0
2575,3,-1,"2019-08-17 01:17:43","2019-08-17 01:20:00",0,-1,0
2576,9,-1,"2019-08-17 01:17:58","2019-08-17 01:22:23",0,-1,0
2577,6,2566,"2019-08-17 01:19:21","2019-08-17 01:20:15",0,-1,0
2578,3,-1,"2019-08-17 01:20:07","2019-08-17 17:44:32",0,-1,0
2579,6,-1,"2019-08-17 01:20:22","2019-08-17 01:21:45",0,-1,0
2580,7,-1,"2019-08-17 01:20:37","2019-08-17 01:25:38",0,-1,0
2581,0,2551,"2019-08-17 01:21:37","2019-08-17 01:22:38",0,-1,0
2582,6,-1,"2019-08-17 01:21:52","2019-08-17 01:24:45",0,-1,0
2583,9,2551,"2019-08-17 01:22:30","2019-08-17 01:23:23",0,-1,0
2584,0,2566,"2019-08-17 01:22:45","2019-08-18 12:35:45",0,-1,0
2585,9,2582,"2019-08-17 01:23:30","2019-08-17 01:24:23",0,-1,0
2586,9,-1,"2019-08-17 01:24:30","2019-08-17 01:26:31",0,-1,0
2587,6,2551,"2019-08-17 01:24:52","2019-08-17 11:50:10",0,-1,0
2588,2,-1,"2019-08-17 01:25:30","2019-08-17 18:55:33",0,-1,0
2589,7,2578,"2019-08-17 01:25:45","2019-08-17 11:48:55",0,-1,0
2590,8,2472,"2019-08-17 01:26:00","2019-08-17 18:56:26",0,-1,0
2591,9,-1,"2019-08-17 01:26:38","2019-08-17 11:51:49",0,-1,0
2592,7,-1,"2019-08-17 11:49:02","2019-08-17 16:23:21",0,-1,0
2593,6,2588,"2019-08-17 11:50:17","2019-08-18 16:58:15",0,-1,0
2594,9,-1,"2019-08-17 11:51:55","2019-08-18 12:37:41",0,-1,0
2595,7,2584,"2019-08-17 16:23:28","2019-08-17 18:56:03",0,-1,0
2596,4,-1,"2019-08-17 16:26:13","2019-08-18 12:35:30",0,-1,0
2597,3,2551,"2019-08-17 17:44:39","2019-08-18 12:39:27",0,-1,0
2598,2,-1,"2019-08-17 18:55:40","2019-08-18 12:40:12",0,-1,0
2599,7,2593,"2019-08-17 18:56:10","2019-08-20 06:44:33",0,-1,0
2600,8,-1,"2019-08-17 18:56:33","2019-08-17 23:02:15",0,-1,0
2601,8,-1,"2019-08-17 23:02:22","2019-08-18 12:38:04",0,-1,0
2602,4,-1,"2019-08-18 12:35:37","2019-08-18 12:46:35",0,-1,0
2603,0,2593,"2019-08-18 12:35:52","2019-08-20 06:33:48",0,-1,0
2604,9,2551,"2019-08-18 12:37:48","2019-08-18 12:39:12",0,-1,0
2605,8,2603,"2019-08-18 12:38:11","2019-08-18 12:44:37",0,-1,0
2606,9,-1,"2019-08-18 12:39:19","2019-08-18 12:41:02",0,-1,0
2607,3,2593,"2019-08-18 12:39:34","2019-08-18 12:41:42",0,-1,0
2608,2,2593,"2019-08-18 12:40:22","2019-08-18 12:41:22",0,-1,0
2609,9,2603,"2019-08-18 12:41:12","2019-08-18 12:42:50",0,-1,0
2610,2,2602,"2019-08-18 12:41:31","2019-08-18 14:18:58",0,-1,0
2611,3,-1,"2019-08-18 12:41:51","2019-08-18 12:43:19",0,-1,0
2612,9,2603,"2019-08-18 12:42:59","2019-08-18 16:59:34",0,-1,0
2613,3,2602,"2019-08-18 12:43:28","2019-08-18 14:24:15",0,-1,0
2614,8,-1,"2019-08-18 12:44:46","2019-08-18 14:20:37",0,-1,0
2615,4,-1,"2019-08-18 12:46:44","2019-08-18 14:19:28",0,-1,0
2616,2,2599,"2019-08-18 14:19:07","2019-08-18 14:22:25",0,-1,0
2617,4,-1,"2019-08-18 14:19:37","2019-08-18 14:22:45",0,-1,0
2618,8,2612,"2019-08-18 14:20:46","2019-08-18 14:23:34",0,-1,0
2619,2,2599,"2019-08-18 14:22:34","2019-08-19 13:26:25",0,-1,0
2620,4,-1,"2019-08-18 14:22:54","2019-08-19 10:34:19",0,-1,0
2621,8,-1,"2019-08-18 14:23:43","2019-08-18 16:58:35",0,-1,0
2622,3,-1,"2019-08-18 14:24:24","2019-08-19 02:33:50",0,-1,0
2623,6,-1,"2019-08-18 16:58:24","2019-08-18 21:16:54",0,-1,0
2624,8,-1,"2019-08-18 16:58:44","2019-08-20 06:38:05",0,-1,0
2625,9,2599,"2019-08-18 16:59:43","2019-08-19 10:33:40",0,-1,0
2626,6,2619,"2019-08-18 21:17:03","2019-08-19 02:34:19",0,-1,0
2627,3,2619,"2019-08-19 02:33:59","2019-08-19 10:33:21",0,-1,0
2628,6,-1,"2019-08-19 02:34:28","2019-08-19 08:25:44",0,-1,0
2629,6,-1,"2019-08-19 08:25:53","2019-08-19 13:25:16",0,-1,0
2630,3,-1,"2019-08-19 10:33:30","2019-08-19 13:25:35",0,-1,0
2631,9,-1,"2019-08-19 10:33:49","2019-08-19 13:27:34",0,-1,0
2632,4,2624,"2019-08-19 10:34:28","2019-08-19 13:24:45",0,-1,0
2633,4,-1,"2019-08-19 13:24:55","2019-08-24 13:24:58",0,460,0
2634,6,2619,"2019-08-19 13:25:25","2019-08-19 13:28:44",0,-1,0
2635,3,2624,"2019-08-19 13:25:45","2019-08-19 13:27:54",0,-1,0
2636,2,-1,"2019-08-19 13:26:34","2019-08-20 03:25:39",0,-1,0
2637,9,-1,"2019-08-19 13:27:43","2019-08-20 03:25:59",0,-1,0
2638,3,-1,"2019-08-19 13:28:03","2019-08-19 19:49:03",0,-1,0
2639,6,-1,"2019-08-19 13:28:53","2019-08-19 19:49:52",0,-1,0
2640,3,-1,"2019-08-19 19:49:11","2019-08-20 03:27:18",0,-1,0
2641,6,2636,"2019-08-19 19:50:01","2019-08-20 06:40:24",0,-1,0
2642,2,2641,"2019-08-20 03:25:48","2019-08-20 06:32:48",0,-1,0
2643,9,-1,"2019-08-20 03:26:08","2019-08-20 06:34:57",0,-1,0
2644,3,-1,"2019-08-20 03:27:27","2019-08-20 06:30:08",0,-1,0
2645,3,2643,"2019-08-20 06:30:18","2019-08-20 06:31:58",0,-1,0
2646,3,-1,"2019-08-20 06:32:07","2019-08-20 06:34:07",0,-1,0
2647,2,2641,"2019-08-20 06:32:57","2019-08-20 06:37:45",0,-1,0
2648,0,-1,"2019-08-20 06:33:57","2019-08-21 21:48:36",0,-1,0
2649,3,2641,"2019-08-20 06:34:16","2019-08-20 06:35:57",0,-1,0
2650,9,2641,"2019-08-20 06:35:06","2019-08-20 06:41:54",0,-1,0
2651,3,-1,"2019-08-20 06:36:06","2019-08-20 06:44:53",0,-1,0
2652,2,-1,"2019-08-20 06:37:55","2019-08-20 06:40:05",0,-1,0
2653,8,2633,"2019-08-20 06:38:14","2019-08-20 06:40:44",0,-1,0
2654,2,-1,"2019-08-20 06:40:14","2019-08-20 06:44:13",0,-1,0
2655,6,2633,"2019-08-20 06:40:34","2019-08-20 07:32:29",0,-1,0
2656,8,-1,"2019-08-20 06:40:53","2019-08-20 15:53:20",0,-1,0
2657,9,2648,"2019-08-20 06:42:03","2019-08-20 06:43:53",0,-1,0
2658,9,2655,"2019-08-20 06:44:02","2019-08-21 18:35:36",0,-1,0
2659,2,2656,"2019-08-20 06:44:22","2019-08-20 07:31:49",0,-1,0
2660,7,2633,"2019-08-20 06:44:42","2019-08-25 06:44:47",0,-1,0
2661,3,-1,"2019-08-20 06:45:02","2019-08-20 07:31:29",0,-1,0
2662,3,-1,"2019-08-20 07:31:38","2019-08-20 14:11:50",0,-1,0
2663,2,-1,"2019-08-20 07:31:58","2019-08-20 15:51:10",0,-1,0
2664,6,2656,"2019-08-20 07:32:38","2019-08-21 06:08:27",0,-1,0
2665,3,-1,"2019-08-20 14:11:59","2019-08-20 15:51:30",0,-1,0
2666,2,2664,"2019-08-20 15:51:20","2019-08-20 15:52:50",0,-1,0
2667,3,2660,"2019-08-20 15:51:39","2019-08-22 07:42:25",0,-1,0
2668,2,-1,"2019-08-20 15:53:00","2019-08-21 06:07:37",0,-1,0
2669,8,2658,"2019-08-20 15:53:30","2019-08-21 06:06:57",0,-1,0
2670,8,2667,"2019-08-21 06:07:06","2019-08-21 06:08:47",0,-1,0
2671,2,-1,"2019-08-21 06:07:46","2019-08-21 18:29:05",0,-1,0
2672,6,2660,"2019-08-21 06:08:36","2019-08-21 18:29:25",0,-1,0
2673,8,-1,"2019-08-21 06:08:56","2019-08-21 18:32:56",0,-1,0
2674,2,2667,"2019-08-21 18:29:13","2019-08-21 18:34:06",0,-1,0
2675,6,-1,"2019-08-21 18:29:34","2019-08-21 18:34:26",0,-1,0
2676,8,-1,"2019-08-21 18:33:05","2019-08-21 21:17:04",0,-1,0
2677,2,2667,"2019-08-21 18:34:15","2019-08-22 08:23:21",0,-1,0
2678,6,2660,"2019-08-21 18:34:35","2019-08-23 11:48:12",0,-1,0
2679,9,-1,"2019-08-21 18:35:45","2019-08-21 21:17:24",0,-1,0
2680,1,-1,"2019-08-21 19:00:55","2019-08-21 21:45:56",0,-1,0
2681,5,-1,"2019-08-21 20:26:42","2019-08-21 21:45:37",0,-1,0
2682,8,2681,"2019-08-21 21:17:13","2019-08-21 21:49:46",0,-1,0
2683,9,2678,"2019-08-21 21:17:33","2019-08-21 21:51:05",0,-1,0
2684,5,-1,"2019-08-21 21:45:46","2019-08-21 21:48:16",0,-1,0
2685,1,-1,"2019-08-21 21:46:06","2019-08-21 21:47:07",0,-1,0
2686,1,-1,"2019-08-21 21:47:16","2019-08-21 21:48:56",0,-1,0
2687,5,-1,"2019-08-21 21:48:25","2019-08-21 21:51:56",0,-1,0
2688,0,-1,"2019-08-21 21:48:45","2019-08-21 21:50:06",0,-1,0
2689,1,2677,"2019-08-21 21:49:05","2019-08-21 21:52:45",0,-1,0
2690,8,2667,"2019-08-21 21:49:55","2019-08-21 21:51:36",0,-1,0
2691,0,2677,"2019-08-21 21:50:15","2019-08-22 08:47:33",0,-1,0
2692,9,-1,"2019-08-21 21:51:15","2019-08-21 21:53:05",0,-1,0
2693,8,-1,"2019-08-21 21:51:45","2019-08-21 21:55:45",0,-1,0
2694,5,-1,"2019-08-21 21:52:05","2019-08-21 21:53:55",0,-1,0
2695,1,-1,"2019-08-21 21:52:54","2019-08-21 21:55:05",0,-1,0
2696,9,-1,"2019-08-21 21:53:14","2019-08-21 21:55:25",0,-1,0
2697,5,2677,"2019-08-21 21:54:04","2019-08-22 08:25:03",0,-1,0
2698,1,-1,"2019-08-21 21:55:14","2019-08-22 07:42:05",0,-1,0
2699,9,-1,"2019-08-21 21:55:34","2019-08-22 07:41:46",0,-1,0
2700,8,-1,"2019-08-21 21:55:54","2019-08-22 08:23:05",0,-1,0
2701,9,2691,"2019-08-22 07:41:55","2019-08-22 08:19:29",0,-1,0
2702,1,-1,"2019-08-22 07:42:14","2019-08-22 08:18:59",0,-1,0
2703,3,2660,"2019-08-22 07:42:34","2019-08-22 08:24:32",0,-1,0
2704,1,-1,"2019-08-22 08:19:07","2019-08-22 08:23:37",0,-1,0
2705,9,-1,"2019-08-22 08:19:38","2019-08-22 08:25:19",0,-1,0
2706,8,-1,"2019-08-22 08:23:12","2019-08-22 08:24:47",0,-1,0
2707,2,2678,"2019-08-22 08:23:28","2019-08-27 08:23:31",0,465,0
2708,1,-1,"2019-08-22 08:23:43","2019-08-23 11:53:37",0,-1,0
2709,3,-1,"2019-08-22 08:24:38","2019-08-22 08:30:03",0,-1,0
2710,8,-1,"2019-08-22 08:24:54","2019-08-22 08:26:22",0,-1,0
2711,5,-1,"2019-08-22 08:25:10","2019-08-22 08:38:35",0,-1,0
2712,9,2707,"2019-08-22 08:25:25","2019-08-22 08:27:17",0,-1,0
2713,8,-1,"2019-08-22 08:26:29","2019-08-22 08:27:33",0,-1,0
2714,9,2708,"2019-08-22 08:27:24","2019-08-22 08:29:48",0,-1,0
2715,8,2691,"2019-08-22 08:27:40","2019-08-22 08:38:56",0,-1,0
2716,9,2707,"2019-08-22 08:29:54","2019-08-22 08:30:43",0,-1,0
2717,3,-1,"2019-08-22 08:30:10","2019-08-22 08:30:58",0,-1,0
2718,9,2708,"2019-08-22 08:30:49","2019-08-22 09:25:26",0,-1,0
2719,3,-1,"2019-08-22 08:31:05","2019-08-22 09:22:45",0,-1,0
2720,5,2707,"2019-08-22 08:38:44","2019-08-22 08:41:48",0,-1,0
2721,8,2708,"2019-08-22 08:39:05","2019-08-22 08:42:48",0,-1,0
2722,5,2707,"2019-08-22 08:41:57","2019-08-22 08:43:39",0,-1,0
2723,8,2708,"2019-08-22 08:42:57","2019-08-22 08:47:53",0,-1,0
2724,5,-1,"2019-08-22 08:43:48","2019-08-22 08:44:49",0,-1,0
2725,5,2708,"2019-08-22 08:44:58","2019-08-22 08:49:04",0,-1,0
2726,0,-1,"2019-08-22 08:47:42","2019-08-22 09:23:05",0,-1,0
2727,8,2708,"2019-08-22 08:48:02","2019-08-22 09:26:07",0,-1,0
2728,5,-1,"2019-08-22 08:49:13","2019-08-22 15:51:23",0,-1,0
2729,3,2708,"2019-08-22 09:22:55","2019-08-22 09:28:37",0,-1,0
2730,0,2727,"2019-08-22 09:23:15","2019-08-22 15:51:03",0,-1,0
2731,9,2708,"2019-08-22 09:25:36","2019-08-22 15:51:43",0,-1,0
2732,8,2708,"2019-08-22 09:26:16","2019-08-24 11:19:48",0,-1,0
2733,3,-1,"2019-08-22 09:28:46","2019-08-23 10:04:25",0,-1,0
2734,0,-1,"2019-08-22 15:51:12","2019-08-23 12:01:12",0,-1,0
2735,5,2732,"2019-08-22 15:51:32","2019-08-23 10:05:15",0,-1,0
2736,9,-1,"2019-08-22 15:51:52","2019-08-22 21:49:49",0,-1,0
2737,9,2735,"2019-08-22 21:49:59","2019-08-24 11:23:32",0,-1,0
2738,3,-1,"2019-08-23 10:04:34","2019-08-24 11:15:53",0,-1,0
2739,5,-1,"2019-08-23 10:05:24","2019-08-23 12:01:52",0,-1,0
2740,6,2707,"2019-08-23 11:48:21","2019-08-23 11:49:44",0,-1,0
2741,6,2737,"2019-08-23 11:49:53","2019-08-24 11:29:49",0,-1,0
2742,1,-1,"2019-08-23 11:53:46","2019-08-24 11:25:35",0,-1,0
2743,0,2741,"2019-08-23 12:01:22","2019-08-24 11:07:52",0,-1,0
2744,5,-1,"2019-08-23 12:02:02","2019-08-24 11:16:44",0,-1,0
2745,0,2741,"2019-08-24 11:08:01","2019-08-24 11:14:42",0,-1,0
2746,0,-1,"2019-08-24 11:14:51","2019-08-24 11:20:08",0,-1,0
2747,3,2742,"2019-08-24 11:16:03","2019-08-24 11:18:06",0,-1,0
2748,5,-1,"2019-08-24 11:16:53","2019-08-24 11:57:56",0,-1,0
2749,3,-1,"2019-08-24 11:18:15","2019-08-24 11:25:55",0,-1,0
2750,8,-1,"2019-08-24 11:19:57","2019-08-24 11:27:16",0,-1,0
2751,0,-1,"2019-08-24 11:20:17","2019-08-24 11:38:37",0,-1,0
2752,9,-1,"2019-08-24 11:23:41","2019-08-24 11:26:35",0,-1,0
2753,1,2748,"2019-08-24 11:25:44","2019-08-24 11:27:57",0,-1,0
2754,3,2751,"2019-08-24 11:26:04","2019-08-24 11:29:28",0,-1,0
2755,9,-1,"2019-08-24 11:26:45","2019-08-24 11:28:37",0,-1,0
2756,8,2751,"2019-08-24 11:27:25","2019-08-24 11:31:40",0,-1,0
2757,1,2751,"2019-08-24 11:28:06","2019-08-24 11:30:49",0,-1,0
2758,9,2751,"2019-08-24 11:28:46","2019-08-24 11:33:31",0,-1,0
2759,3,-1,"2019-08-24 11:29:37","2019-08-24 11:46:24",0,-1,0
2760,6,-1,"2019-08-24 11:29:57","2019-08-24 11:32:10",0,-1,0
2761,1,2751,"2019-08-24 11:30:59","2019-08-24 11:34:53",0,-1,0
2762,8,-1,"2019-08-24 11:31:49","2019-08-24 11:33:11",0,-1,0
2763,6,-1,"2019-08-24 11:32:19","2019-08-24 22:14:16",0,465,0
2764,8,2761,"2019-08-24 11:33:20","2019-08-24 11:35:33",0,-1,0
2765,9,2759,"2019-08-24 11:33:40","2019-08-24 11:35:13",0,-1,0
2766,1,-1,"2019-08-24 11:35:02","2019-08-24 11:40:18",0,-1,0
2767,9,2763,"2019-08-24 11:35:22","2019-08-24 11:36:24",0,-1,0
2768,8,-1,"2019-08-24 11:35:42","2019-08-24 11:38:56",0,-1,0
2769,9,2759,"2019-08-24 11:36:33","2019-08-24 11:42:40",0,-1,0
2770,0,-1,"2019-08-24 11:38:46","2019-08-24 11:41:39",0,-1,0
2771,8,2763,"2019-08-24 11:39:05","2019-08-24 11:41:19",0,-1,0
2772,1,2759,"2019-08-24 11:40:27","2019-08-24 11:43:00",0,-1,0
2773,8,2759,"2019-08-24 11:41:28","2019-08-24 11:48:26",0,-1,0
2774,0,2763,"2019-08-24 11:41:48","2019-08-24 11:51:39",0,-1,0
2775,9,2759,"2019-08-24 11:42:49","2019-08-24 11:45:03",0,-1,0
2776,1,2763,"2019-08-24 11:43:09","2019-08-24 11:50:49",0,-1,0
2777,9,-1,"2019-08-24 11:45:12","2019-08-24 11:47:15",0,-1,0
2778,3,2763,"2019-08-24 11:46:33","2019-08-24 11:54:12",0,-1,0
2779,9,2776,"2019-08-24 11:47:24","2019-08-24 11:59:44",0,-1,0
2780,8,2776,"2019-08-24 11:48:35","2019-08-24 12:07:29",0,-1,0
2781,1,2763,"2019-08-24 11:50:58","2019-08-24 18:33:47",0,-1,0
2782,0,-1,"2019-08-24 11:51:48","2019-08-24 11:56:45",0,-1,0
2783,3,-1,"2019-08-24 11:54:21","2019-08-24 11:56:25",0,-1,0
2784,3,2763,"2019-08-24 11:56:34","2019-08-24 11:57:36",0,-1,0
2785,0,-1,"2019-08-24 11:56:54","2019-08-24 11:59:15",0,-1,0
2786,3,2780,"2019-08-24 11:57:45","2019-08-24 14:50:36",0,-1,0
2787,5,2763,"2019-08-24 11:58:06","2019-08-24 12:12:19",0,-1,0
2788,0,-1,"2019-08-24 11:59:28","2019-08-24 12:04:05",0,-1,0
2789,9,2763,"2019-08-24 11:59:57","2019-08-24 12:12:48",0,-1,0
2790,0,2781,"2019-08-24 12:04:19","2019-08-24 12:06:45",0,-1,0
2791,0,2786,"2019-08-24 12:06:59","2019-08-24 12:20:47",0,-1,0
2792,8,-1,"2019-08-24 12:07:42","2019-08-24 12:16:41",0,-1,0
2793,5,2781,"2019-08-24 12:12:33","2019-08-24 12:22:32",0,-1,0
2794,9,2786,"2019-08-24 12:13:02","2019-08-24 12:16:12",0,-1,0
2795,9,-1,"2019-08-24 12:16:25","2019-08-24 12:21:12",0,-1,0
2796,8,-1,"2019-08-24 12:16:54","2019-08-24 12:29:05",0,-1,0
2797,0,-1,"2019-08-24 12:21:01","2019-08-24 12:29:53",0,-1,0
2798,9,2781,"2019-08-24 12:21:19","2019-08-24 14:10:23",0,-1,0
2799,5,2786,"2019-08-24 12:22:39","2019-08-24 14:27:42",0,-1,0
2800,8,-1,"2019-08-24 12:29:12","2019-08-24 14:22:36",0,-1,0
2801,0,2786,"2019-08-24 12:30:00","2019-08-24 14:27:26",0,-1,0
2802,4,-1,"2019-08-24 13:25:05","2019-08-24 14:26:22",0,-1,0
2803,9,2781,"2019-08-24 14:10:30","2019-08-24 14:34:39",0,-1,0
2804,8,2786,"2019-08-24 14:22:43","2019-08-24 14:24:45",0,-1,0
